지점,지점명,일시,일 미세먼지 농도(㎍/㎥)
160,구덕산,2022/11/09,34
160,구덕산,2022/11/10,38
160,구덕산,2022/11/11,39
160,구덕산,2022/11/12,34
160,구덕산,2022/11/14,22
160,구덕산,2022/11/15,20
160,구덕산,2022/11/16,32
160,구덕산,2022/11/17,33
160,구덕산,2022/11/19,24
160,구덕산,2022/11/20,19
160,구덕산,2022/11/21,24
160,구덕산,2022/11/22,26
160,구덕산,2022/11/23,15
160,구덕산,2022/11/24,29
160,구덕산,2022/11/26,29
160,구덕산,2022/11/27,28
160,구덕산,2022/11/28,29
160,구덕산,2022/11/30,23
160,구덕산,2022/12/01,12
160,구덕산,2022/12/02,20
160,구덕산,2022/12/03,18
160,구덕산,2022/12/04,29
160,구덕산,2022/12/06,27
160,구덕산,2022/12/07,34
160,구덕산,2022/12/08,33
160,구덕산,2022/12/09,32
160,구덕산,2022/12/10,37
160,구덕산,2022/12/11,22
160,구덕산,2022/12/12,17
160,구덕산,2022/12/13,105
160,구덕산,2022/12/14,19
160,구덕산,2022/12/15,23
160,구덕산,2022/12/16,27
160,구덕산,2022/12/17,16
160,구덕산,2022/12/18,16
160,구덕산,2022/12/19,23
160,구덕산,2022/12/20,29
160,구덕산,2022/12/21,20
160,구덕산,2022/12/22,29
160,구덕산,2022/12/23,19
160,구덕산,2022/12/24,19
160,구덕산,2022/12/25,16
160,구덕산,2022/12/26,17
160,구덕산,2022/12/27,20
160,구덕산,2022/12/28,33
160,구덕산,2022/12/29,23
160,구덕산,2022/12/30,30
160,구덕산,2022/12/31,24
160,구덕산,2023/01/01,48
160,구덕산,2023/01/02,13
160,구덕산,2023/01/04,21
160,구덕산,2023/01/05,73
160,구덕산,2023/01/06,70
160,구덕산,2023/01/07,96
160,구덕산,2023/01/08,49
160,구덕산,2023/01/09,72
160,구덕산,2023/01/10,34
160,구덕산,2023/01/11,25
160,구덕산,2023/01/12,31
160,구덕산,2023/01/16,16
160,구덕산,2023/01/17,19
160,구덕산,2023/01/18,44
160,구덕산,2023/01/19,41
160,구덕산,2023/01/20,69
160,구덕산,2023/01/22,17
160,구덕산,2023/01/23,29
160,구덕산,2023/01/24,41
160,구덕산,2023/01/25,11
160,구덕산,2023/01/26,18
160,구덕산,2023/01/27,32
160,구덕산,2023/01/28,24
160,구덕산,2023/01/29,35
160,구덕산,2023/01/30,29
160,구덕산,2023/01/31,24
160,구덕산,2023/02/01,39
160,구덕산,2023/02/02,31
160,구덕산,2023/02/03,32
160,구덕산,2023/02/04,33
160,구덕산,2023/02/05,33
160,구덕산,2023/02/06,24
160,구덕산,2023/02/07,32
160,구덕산,2023/02/08,45
160,구덕산,2023/02/09,35
160,구덕산,2023/02/11,31
160,구덕산,2023/02/12,31
160,구덕산,2023/02/13,22
160,구덕산,2023/02/16,17
160,구덕산,2023/02/17,23
160,구덕산,2023/02/18,13
160,구덕산,2023/02/19,28
160,구덕산,2023/02/20,27
160,구덕산,2023/02/21,23
160,구덕산,2023/02/23,25
160,구덕산,2023/02/24,53
160,구덕산,2023/02/25,31
160,구덕산,2023/02/26,33
160,구덕산,2023/02/27,32
160,구덕산,2023/02/28,22
160,구덕산,2023/03/01,25
160,구덕산,2023/03/02,27
160,구덕산,2023/03/03,31
160,구덕산,2023/03/04,60
160,구덕산,2023/03/05,28
160,구덕산,2023/03/06,45
160,구덕산,2023/03/07,48
160,구덕산,2023/03/08,43
160,구덕산,2023/03/09,29
160,구덕산,2023/03/10,84
160,구덕산,2023/03/11,98
160,구덕산,2023/03/12,35
160,구덕산,2023/03/13,24
160,구덕산,2023/03/14,45
160,구덕산,2023/03/15,23
160,구덕산,2023/03/16,40
160,구덕산,2023/03/17,38
160,구덕산,2023/03/18,32
160,구덕산,2023/03/19,50
160,구덕산,2023/03/20,48
160,구덕산,2023/03/21,44
160,구덕산,2023/03/22,14
160,구덕산,2023/03/24,81
160,구덕산,2023/03/25,102
160,구덕산,2023/03/26,91
160,구덕산,2023/03/27,38
160,구덕산,2023/03/28,36
160,구덕산,2023/03/29,101
160,구덕산,2023/03/30,70
160,구덕산,2023/03/31,53
160,구덕산,2023/04/01,55
160,구덕산,2023/04/02,36
160,구덕산,2023/04/03,29
160,구덕산,2023/04/04,26
160,구덕산,2023/04/06,20
160,구덕산,2023/04/07,45
160,구덕산,2023/04/08,27
160,구덕산,2023/04/09,42
160,구덕산,2023/04/10,43
160,구덕산,2023/04/11,25
160,구덕산,2023/04/12,190
160,구덕산,2023/04/13,72
160,구덕산,2023/04/14,52
160,구덕산,2023/04/15,11
160,구덕산,2023/04/17,92
160,구덕산,2023/04/18,44
160,구덕산,2023/04/22,230
160,구덕산,2023/04/23,53
160,구덕산,2023/04/24,28
160,구덕산,2023/04/25,19
160,구덕산,2023/04/26,39
160,구덕산,2023/04/27,38
160,구덕산,2023/04/28,29
160,구덕산,2023/04/30,44
160,구덕산,2023/05/01,59
160,구덕산,2023/05/02,41
160,구덕산,2023/05/03,29
160,구덕산,2023/05/04,27
160,구덕산,2023/05/07,23
160,구덕산,2023/05/09,34
160,구덕산,2023/05/10,47
160,구덕산,2023/05/11,43
160,구덕산,2023/05/12,34
160,구덕산,2023/05/14,34
160,구덕산,2023/05/15,45
160,구덕산,2023/05/17,37
160,구덕산,2023/05/23,131
160,구덕산,2023/05/31,31
160,구덕산,2023/06/01,17
160,구덕산,2023/06/02,29
160,구덕산,2023/06/03,45
160,구덕산,2023/06/04,34
160,구덕산,2023/06/05,35
160,구덕산,2023/06/06,27
160,구덕산,2023/06/08,28
160,구덕산,2023/06/09,39
160,구덕산,2023/06/10,28
160,구덕산,2023/06/12,20
160,구덕산,2023/06/13,27
160,구덕산,2023/06/14,37
160,구덕산,2023/06/15,42
160,구덕산,2023/06/16,44
160,구덕산,2023/06/17,35
160,구덕산,2023/06/18,39
160,구덕산,2023/06/19,45
160,구덕산,2023/06/22,28
160,구덕산,2023/07/02,29
160,구덕산,2023/07/05,23
160,구덕산,2023/07/06,43
160,구덕산,2023/07/09,14
160,구덕산,2023/07/10,22
160,구덕산,2023/07/20,27
160,구덕산,2023/07/21,23
160,구덕산,2023/07/22,16
160,구덕산,2023/07/26,30
160,구덕산,2023/07/27,32
160,구덕산,2023/07/28,36
160,구덕산,2023/07/29,32
160,구덕산,2023/07/30,30
160,구덕산,2023/07/31,25
160,구덕산,2023/08/01,15
160,구덕산,2023/08/02,27
160,구덕산,2023/08/03,21
160,구덕산,2023/08/04,19
160,구덕산,2023/08/06,14
160,구덕산,2023/08/07,17
160,구덕산,2023/08/11,24
160,구덕산,2023/08/12,23
160,구덕산,2023/08/13,34
160,구덕산,2023/08/14,26
160,구덕산,2023/08/15,27
160,구덕산,2023/08/16,21
160,구덕산,2023/08/20,24
160,구덕산,2023/08/21,26
160,구덕산,2023/08/22,30
160,구덕산,2023/08/23,25
160,구덕산,2023/08/25,22
160,구덕산,2023/08/26,29
160,구덕산,2023/08/27,26
160,구덕산,2023/08/28,20
160,구덕산,2023/08/30,10
160,구덕산,2023/09/06,25
160,구덕산,2023/09/12,24
160,구덕산,2023/09/13,21
160,구덕산,2023/09/15,16
160,구덕산,2023/09/19,25
160,구덕산,2023/09/20,30
160,구덕산,2023/09/25,28
160,구덕산,2023/09/26,22
160,구덕산,2023/09/27,20
160,구덕산,2023/09/29,38
160,구덕산,2023/10/01,36
160,구덕산,2023/10/03,16
160,구덕산,2023/10/06,41
160,구덕산,2023/10/08,14
160,구덕산,2023/10/09,19
160,구덕산,2023/10/16,33
160,구덕산,2023/10/17,38
160,구덕산,2023/10/19,23
160,구덕산,2023/10/21,26
160,구덕산,2023/10/23,39
160,구덕산,2023/10/24,35
160,구덕산,2023/10/25,44
160,구덕산,2023/10/26,41
160,구덕산,2023/10/27,59
160,구덕산,2023/10/30,35
160,구덕산,2023/10/31,40
232,천안,2022/04/02,23
232,천안,2022/04/03,33
232,천안,2022/04/04,34
232,천안,2022/04/05,34
232,천안,2022/04/06,31
232,천안,2022/04/07,33
232,천안,2022/04/08,31
232,천안,2022/04/09,37
232,천안,2022/04/10,28
232,천안,2022/04/11,29
232,천안,2022/04/12,24
232,천안,2022/04/15,21
232,천안,2022/04/16,28
232,천안,2022/04/17,31
232,천안,2022/04/18,32
232,천안,2022/04/19,33
232,천안,2022/04/20,32
232,천안,2022/04/21,33
232,천안,2022/04/22,30
232,천안,2022/04/23,26
232,천안,2022/04/24,32
232,천안,2022/04/25,41
232,천안,2022/04/26,27
232,천안,2022/04/27,84
232,천안,2022/04/28,57
232,천안,2022/05/01,28
232,천안,2022/05/02,27
232,천안,2022/05/03,27
232,천안,2022/05/04,31
232,천안,2022/05/05,25
232,천안,2022/05/06,27
232,천안,2022/05/07,24
232,천안,2022/05/08,15
232,천안,2022/05/11,27
232,천안,2022/05/12,29
232,천안,2022/05/13,34
232,천안,2022/05/14,30
232,천안,2022/05/16,31
232,천안,2022/05/17,39
232,천안,2022/05/18,46
232,천안,2022/05/19,29
232,천안,2022/05/20,34
232,천안,2022/05/21,28
232,천안,2022/05/22,33
232,천안,2022/05/23,44
232,천안,2022/05/24,27
232,천안,2022/05/25,22
232,천안,2022/05/26,24
232,천안,2022/05/27,25
232,천안,2022/05/28,32
232,천안,2022/05/29,26
232,천안,2022/05/30,25
232,천안,2022/06/01,28
232,천안,2022/06/02,33
232,천안,2022/06/03,36
232,천안,2022/06/04,29
232,천안,2022/06/06,15
232,천안,2022/06/08,22
232,천안,2022/06/09,22
232,천안,2022/06/10,31
232,천안,2022/06/11,24
232,천안,2022/06/12,22
232,천안,2022/06/13,19
232,천안,2022/06/16,20
232,천안,2022/06/17,27
232,천안,2022/06/18,18
232,천안,2022/06/19,16
232,천안,2022/06/20,24
232,천안,2022/06/21,32
232,천안,2022/06/22,26
232,천안,2022/06/23,25
232,천안,2022/06/24,13
232,천안,2022/06/25,29
232,천안,2022/06/26,14
232,천안,2022/06/27,14
232,천안,2022/06/28,13
232,천안,2022/06/29,14
232,천안,2022/06/30,12
232,천안,2022/07/01,18
232,천안,2022/07/02,24
232,천안,2022/07/03,31
232,천안,2022/07/04,27
232,천안,2022/07/05,40
232,천안,2022/07/06,32
232,천안,2022/07/07,17
232,천안,2022/07/08,17
232,천안,2022/07/09,25
232,천안,2022/07/10,27
232,천안,2022/07/11,20
232,천안,2022/07/12,26
232,천안,2022/07/13,20
232,천안,2022/07/14,17
232,천안,2022/07/15,26
232,천안,2022/07/16,24
232,천안,2022/07/17,19
232,천안,2022/07/18,20
232,천안,2022/07/19,30
232,천안,2022/07/20,36
232,천안,2022/07/21,22
232,천안,2022/07/22,26
232,천안,2022/07/23,32
232,천안,2022/07/24,17
232,천안,2022/07/25,27
232,천안,2022/07/26,31
232,천안,2022/07/27,23
232,천안,2022/07/28,22
232,천안,2022/07/29,20
232,천안,2022/07/30,12
232,천안,2022/07/31,11
232,천안,2022/08/01,14
232,천안,2022/08/02,11
232,천안,2022/08/03,20
232,천안,2022/08/04,20
232,천안,2022/08/05,19
232,천안,2022/08/06,23
232,천안,2022/08/07,21
232,천안,2022/08/08,19
232,천안,2022/08/11,10
232,천안,2022/08/12,26
232,천안,2022/08/13,32
232,천안,2022/08/14,26
232,천안,2022/08/15,18
232,천안,2022/08/16,16
232,천안,2022/08/17,21
232,천안,2022/08/18,20
232,천안,2022/08/20,20
232,천안,2022/08/21,19
232,천안,2022/08/22,22
232,천안,2022/08/23,18
232,천안,2022/08/24,17
232,천안,2022/08/25,18
232,천안,2022/08/26,28
232,천안,2022/08/27,20
232,천안,2022/08/28,20
232,천안,2022/08/29,12
232,천안,2022/08/31,12
232,천안,2022/09/01,17
232,천안,2022/09/02,14
232,천안,2022/09/03,11
232,천안,2022/09/04,9
232,천안,2022/09/07,25
232,천안,2022/09/08,27
232,천안,2022/09/09,22
232,천안,2022/09/10,14
232,천안,2022/09/11,17
232,천안,2022/09/12,17
232,천안,2022/09/13,17
232,천안,2022/09/14,17
232,천안,2022/09/15,17
232,천안,2022/09/16,19
232,천안,2022/09/17,24
232,천안,2022/09/18,18
232,천안,2022/09/19,13
232,천안,2022/09/20,21
232,천안,2022/09/25,19
232,천안,2022/09/26,23
232,천안,2022/09/27,24
232,천안,2022/09/28,25
232,천안,2022/09/29,37
232,천안,2022/09/30,35
232,천안,2022/10/01,41
232,천안,2022/10/02,30
232,천안,2022/10/03,19
232,천안,2022/10/05,18
232,천안,2022/10/06,23
232,천안,2022/10/13,27
232,천안,2022/10/14,24
232,천안,2022/10/15,30
232,천안,2022/10/16,39
232,천안,2022/10/19,32
232,천안,2022/10/20,42
232,천안,2022/10/21,38
232,천안,2022/10/22,31
232,천안,2022/10/23,34
232,천안,2022/10/24,27
232,천안,2022/10/25,23
232,천안,2022/10/26,28
232,천안,2022/10/27,31
232,천안,2022/10/28,37
232,천안,2022/10/29,35
232,천안,2022/10/30,29
232,천안,2022/10/31,35
232,천안,2022/11/01,44
232,천안,2022/11/02,38
232,천안,2022/11/03,27
232,천안,2022/11/04,25
232,천안,2022/11/05,31
232,천안,2022/11/06,32
232,천안,2022/11/07,40
232,천안,2022/11/08,41
232,천안,2022/11/09,57
232,천안,2022/11/10,72
232,천안,2022/11/11,59
232,천안,2022/11/12,44
232,천안,2022/11/13,17
232,천안,2022/11/14,29
232,천안,2022/11/15,22
232,천안,2022/11/16,32
232,천안,2022/11/17,41
232,천안,2022/11/18,38
232,천안,2022/11/19,41
232,천안,2022/11/20,37
232,천안,2022/11/21,39
232,천안,2022/11/22,47
232,천안,2022/11/23,30
232,천안,2022/11/24,48
232,천안,2022/11/25,47
232,천안,2022/11/26,58
232,천안,2022/11/27,33
232,천안,2022/11/28,35
232,천안,2022/11/29,19
232,천안,2022/11/30,19
232,천안,2022/12/01,21
232,천안,2022/12/02,28
232,천안,2022/12/03,29
232,천안,2022/12/04,15
232,천안,2022/12/05,23
232,천안,2022/12/06,27
232,천안,2022/12/07,39
232,천안,2022/12/08,33
232,천안,2022/12/09,49
232,천안,2022/12/10,46
232,천안,2022/12/11,38
232,천안,2022/12/12,27
232,천안,2022/12/13,67
232,천안,2022/12/14,34
232,천안,2022/12/15,28
232,천안,2022/12/16,29
232,천안,2022/12/17,22
232,천안,2022/12/18,28
232,천안,2022/12/19,30
232,천안,2022/12/20,34
232,천안,2022/12/21,31
232,천안,2022/12/22,32
232,천안,2022/12/23,23
232,천안,2022/12/24,33
232,천안,2022/12/25,40
232,천안,2022/12/26,40
232,천안,2022/12/27,52
232,천안,2022/12/28,42
232,천안,2022/12/29,38
232,천안,2022/12/30,35
232,천안,2022/12/31,38
232,천안,2023/01/01,42
232,천안,2023/01/02,19
232,천안,2023/01/03,31
232,천안,2023/01/04,32
232,천안,2023/01/05,58
232,천안,2023/01/06,95
232,천안,2023/01/07,114
232,천안,2023/01/08,89
232,천안,2023/01/09,68
232,천안,2023/01/10,58
232,천안,2023/01/11,59
232,천안,2023/01/12,50
232,천안,2023/01/13,20
232,천안,2023/01/14,12
232,천안,2023/01/15,13
232,천안,2023/01/16,17
232,천안,2023/01/17,28
232,천안,2023/01/18,49
232,천안,2023/01/19,51
232,천안,2023/01/20,61
232,천안,2023/01/21,24
232,천안,2023/01/22,30
232,천안,2023/01/23,52
232,천안,2023/01/25,25
232,천안,2023/01/26,27
232,천안,2023/01/27,31
232,천안,2023/01/28,34
232,천안,2023/01/29,47
232,천안,2023/01/30,42
232,천안,2023/01/31,39
232,천안,2023/02/01,46
232,천안,2023/02/02,43
232,천안,2023/02/03,38
232,천안,2023/02/04,46
232,천안,2023/02/05,62
232,천안,2023/02/06,75
232,천안,2023/02/07,86
232,천안,2023/02/08,69
232,천안,2023/02/09,46
232,천안,2023/02/10,21
232,천안,2023/02/11,35
232,천안,2023/02/12,68
232,천안,2023/02/13,42
232,천안,2023/02/14,43
232,천안,2023/02/15,27
232,천안,2023/02/16,23
232,천안,2023/02/17,48
232,천안,2023/02/18,74
232,천안,2023/02/19,33
232,천안,2023/02/20,32
232,천안,2023/02/21,33
232,천안,2023/02/22,40
232,천안,2023/02/23,38
232,천안,2023/02/24,45
232,천안,2023/02/25,32
232,천안,2023/02/26,33
232,천안,2023/02/27,44
232,천안,2023/02/28,33
232,천안,2023/03/01,33
232,천안,2023/03/02,48
232,천안,2023/03/03,47
232,천안,2023/03/04,53
232,천안,2023/03/05,56
232,천안,2023/03/06,48
232,천안,2023/03/07,55
232,천안,2023/03/08,52
232,천안,2023/03/09,47
232,천안,2023/03/10,76
232,천안,2023/03/11,84
232,천안,2023/03/12,50
232,천안,2023/03/13,33
232,천안,2023/03/14,42
232,천안,2023/03/15,42
232,천안,2023/03/16,63
232,천안,2023/03/17,44
232,천안,2023/03/18,48
232,천안,2023/03/19,69
232,천안,2023/03/20,56
232,천안,2023/03/21,63
232,천안,2023/03/22,69
232,천안,2023/03/23,105
232,천안,2023/03/24,125
232,천안,2023/03/25,70
232,천안,2023/03/26,59
232,천안,2023/03/29,67
232,천안,2023/03/30,49
232,천안,2023/03/31,76
232,천안,2023/04/01,62
232,천안,2023/04/02,41
232,천안,2023/04/06,51
232,천안,2023/04/07,76
232,천안,2023/04/08,41
232,천안,2023/04/09,56
232,천안,2023/04/10,34
232,천안,2023/04/11,41
232,천안,2023/04/12,271
232,천안,2023/04/14,79
232,천안,2023/04/15,39
232,천안,2023/04/16,83
232,천안,2023/04/17,81
232,천안,2023/04/18,37
232,천안,2023/04/19,38
232,천안,2023/04/20,24
232,천안,2023/04/21,42
232,천안,2023/04/22,171
232,천안,2023/04/23,86
232,천안,2023/04/24,35
232,천안,2023/04/25,16
232,천안,2023/04/26,24
232,천안,2023/04/27,37
232,천안,2023/04/28,33
232,천안,2023/04/29,22
232,천안,2023/04/30,41
232,천안,2023/05/01,40
232,천안,2023/05/03,37
232,천안,2023/05/04,34
232,천안,2023/05/07,25
232,천안,2023/05/08,31
232,천안,2023/05/09,37
232,천안,2023/05/10,41
232,천안,2023/05/11,40
232,천안,2023/05/12,37
232,천안,2023/05/22,119
232,천안,2023/05/25,29
232,천안,2023/05/26,25
232,천안,2023/05/27,21
232,천안,2023/05/28,12
232,천안,2023/05/29,11
232,천안,2023/05/31,23
232,천안,2023/06/01,32
232,천안,2023/06/02,29
232,천안,2023/06/03,24
232,천안,2023/06/04,22
232,천안,2023/06/05,20
232,천안,2023/06/06,22
232,천안,2023/06/07,23
232,천안,2023/06/08,18
232,천안,2023/06/09,18
232,천안,2023/06/10,24
232,천안,2023/06/11,20
232,천안,2023/06/12,21
232,천안,2023/06/13,20
232,천안,2023/06/14,20
232,천안,2023/06/15,24
232,천안,2023/06/16,24
232,천안,2023/06/17,20
232,천안,2023/06/18,25
232,천안,2023/06/19,35
232,천안,2023/06/20,20
232,천안,2023/06/21,14
232,천안,2023/06/22,19
232,천안,2023/06/23,24
232,천안,2023/06/24,25
232,천안,2023/06/25,21
232,천안,2023/06/26,10
232,천안,2023/06/27,14
232,천안,2023/06/30,14
232,천안,2023/07/01,29
232,천안,2023/07/02,28
232,천안,2023/07/03,29
232,천안,2023/07/04,23
232,천안,2023/07/05,18
232,천안,2023/07/06,31
232,천안,2023/07/08,15
232,천안,2023/07/09,22
232,천안,2023/07/10,21
232,천안,2023/07/11,17
232,천안,2023/07/12,19
232,천안,2023/07/13,20
232,천안,2023/07/15,10
232,천안,2023/07/16,17
232,천안,2023/07/17,15
232,천안,2023/07/18,8
232,천안,2023/07/19,20
232,천안,2023/07/20,42
232,천안,2023/07/21,45
232,천안,2023/07/22,19
232,천안,2023/07/23,9
232,천안,2023/07/24,11
232,천안,2023/07/25,14
232,천안,2023/07/26,14
232,천안,2023/07/27,17
232,천안,2023/07/28,20
232,천안,2023/07/29,28
232,천안,2023/07/30,25
232,천안,2023/07/31,28
232,천안,2023/08/01,28
232,천안,2023/08/02,29
232,천안,2023/08/03,19
232,천안,2023/08/04,20
232,천안,2023/08/05,19
232,천안,2023/08/06,19
232,천안,2023/08/07,15
232,천안,2023/08/08,12
232,천안,2023/08/09,9
232,천안,2023/08/11,19
232,천안,2023/08/12,20
232,천안,2023/08/13,26
232,천안,2023/08/14,28
232,천안,2023/08/15,25
232,천안,2023/08/16,24
232,천안,2023/08/17,21
232,천안,2023/08/18,23
232,천안,2023/08/19,19
232,천안,2023/08/20,24
232,천안,2023/08/21,17
232,천안,2023/08/23,15
232,천안,2023/08/24,10
232,천안,2023/08/25,19
232,천안,2023/08/26,29
232,천안,2023/08/27,24
232,천안,2023/08/28,14
232,천안,2023/08/29,13
232,천안,2023/08/30,14
232,천안,2023/09/02,23
232,천안,2023/09/03,11
232,천안,2023/09/04,18
232,천안,2023/09/05,15
232,천안,2023/09/06,16
232,천안,2023/09/07,16
232,천안,2023/09/08,17
232,천안,2023/09/09,23
232,천안,2023/09/10,23
232,천안,2023/09/11,24
232,천안,2023/09/12,21
232,천안,2023/09/13,21
232,천안,2023/09/14,11
232,천안,2023/09/15,11
232,천안,2023/09/16,11
232,천안,2023/09/17,14
232,천안,2023/09/18,20
232,천안,2023/09/19,24
232,천안,2023/09/23,18
232,천안,2023/09/25,14
232,천안,2023/09/27,10
232,천안,2023/09/28,31
232,천안,2023/09/29,34
232,천안,2023/09/30,18
232,천안,2023/10/01,22
232,천안,2023/10/11,26
232,천안,2023/10/13,29
232,천안,2023/10/14,29
232,천안,2023/10/16,29
232,천안,2023/10/18,29
232,천안,2023/10/19,22
232,천안,2023/10/24,30
232,천안,2023/10/25,33
232,천안,2023/10/26,37
232,천안,2023/10/27,33
232,천안,2023/10/28,30
232,천안,2023/10/29,29
232,천안,2023/10/30,37
232,천안,2023/10/31,35